Date;AveragePrice;Total Volume;4046;4225;4770;Total Bags;Small Bags;Large Bags;XLarge Bags;type;year;estado;Event;Severity;month;IPC;Event_code;type_code;estado_code;Severity_code
3/25/2018;1.15;99982.71;23281.1;29539.62;544.24;46617.75;22506.27;23986.48;125;conventional;2018;WA;Rain;Light;3;0.024;4;0;25;1
3/25/2018;1.15;99982.71;23281.1;29539.62;544.24;46617.75;22506.27;23986.48;125;conventional;2018;WA;Fog;Moderate;3;0.024;1;0;25;2
3/25/2018;1.48;96048.46;1753.94;41364.9;40.54;52889.08;8496.71;44278.26;114.11;organic;2018;WA;Rain;Light;3;0.024;4;1;25;1
3/25/2018;1.48;96048.46;1753.94;41364.9;40.54;52889.08;8496.71;44278.26;114.11;organic;2018;WA;Fog;Moderate;3;0.024;1;1;25;2
3/25/2018;1.59;5750.56;266.92;1707.42;2.21;3774.01;638.89;3105.71;29.41;organic;2018;WA;Rain;Light;3;0.024;4;1;25;1
3/25/2018;1.59;5750.56;266.92;1707.42;2.21;3774.01;638.89;3105.71;29.41;organic;2018;WA;Fog;Moderate;3;0.024;1;1;25;2
3/18/2018;1.21;685505.57;91648.17;191972.39;1244.44;400640.57;180451.72;219003.18;1185.67;conventional;2018;WA;Rain;Light;3;0.024;4;0;25;1
3/18/2018;1.17;98328.71;21145.49;26680.03;594.18;49909.01;30325.62;19483.29;100.1;conventional;2018;WA;Rain;Light;3;0.024;4;0;25;1
3/18/2018;1.83;45893.2;1490.12;15816.48;32.34;28554.26;2763.22;25662.29;128.75;organic;2018;WA;Rain;Light;3;0.024;4;1;25;1
3/18/2018;1.6;5793.89;242.52;1753.53;0;3797.84;837.78;2947.85;12.21;organic;2018;WA;Rain;Light;3;0.024;4;1;25;1
3/11/2018;1.42;514742.18;96728.68;134993.6;920.6;282099.3;165320.5;116481.78;297.02;conventional;2018;WA;Rain;Light;3;0.024;4;0;25;1
3/11/2018;1.3;82487.75;20810.25;22874.92;509.82;38292.76;25921.98;12329.14;41.64;conventional;2018;WA;Rain;Light;3;0.024;4;0;25;1
3/11/2018;1.54;69014.81;1542.56;26198.85;139.06;41134.34;2974.28;38160.06;0;organic;2018;WA;Rain;Light;3;0.024;4;1;25;1
3/11/2018;1.72;4790.07;307.23;1845.22;0;2637.62;1042.98;1594.64;0;organic;2018;WA;Rain;Light;3;0.024;4;1;25;1
3/4/2018;1.43;456320.3;93608.78;135422.61;571.39;226717.52;143222.46;83237.67;257.39;conventional;2018;WA;Cold;Severe;3;0.024;0;0;25;4
3/4/2018;1.43;456320.3;93608.78;135422.61;571.39;226717.52;143222.46;83237.67;257.39;conventional;2018;WA;Fog;Severe;3;0.024;1;0;25;4
3/4/2018;1.43;456320.3;93608.78;135422.61;571.39;226717.52;143222.46;83237.67;257.39;conventional;2018;WA;Rain;Light;3;0.024;4;0;25;1
3/4/2018;1.43;456320.3;93608.78;135422.61;571.39;226717.52;143222.46;83237.67;257.39;conventional;2018;WA;Rain;Moderate;3;0.024;4;0;25;2
3/4/2018;1.19;94804.19;21571.92;26446.43;559;46226.84;20795.01;25368.62;63.21;conventional;2018;WA;Cold;Severe;3;0.024;0;0;25;4
3/4/2018;1.19;94804.19;21571.92;26446.43;559;46226.84;20795.01;25368.62;63.21;conventional;2018;WA;Fog;Severe;3;0.024;1;0;25;4
3/4/2018;1.19;94804.19;21571.92;26446.43;559;46226.84;20795.01;25368.62;63.21;conventional;2018;WA;Rain;Light;3;0.024;4;0;25;1
3/4/2018;1.19;94804.19;21571.92;26446.43;559;46226.84;20795.01;25368.62;63.21;conventional;2018;WA;Rain;Moderate;3;0.024;4;0;25;2
3/4/2018;1.27;156527.16;1999.5;37762.97;24.38;116740.31;2489.87;114116.48;133.96;organic;2018;WA;Cold;Severe;3;0.024;0;1;25;4
3/4/2018;1.27;156527.16;1999.5;37762.97;24.38;116740.31;2489.87;114116.48;133.96;organic;2018;WA;Fog;Severe;3;0.024;1;1;25;4
3/4/2018;1.27;156527.16;1999.5;37762.97;24.38;116740.31;2489.87;114116.48;133.96;organic;2018;WA;Rain;Light;3;0.024;4;1;25;1
3/4/2018;1.27;156527.16;1999.5;37762.97;24.38;116740.31;2489.87;114116.48;133.96;organic;2018;WA;Rain;Moderate;3;0.024;4;1;25;2
3/4/2018;1.6;5305.01;461.71;2076.61;0;2766.69;755.97;2010.72;0;organic;2018;WA;Cold;Severe;3;0.024;0;1;25;4
3/4/2018;1.6;5305.01;461.71;2076.61;0;2766.69;755.97;2010.72;0;organic;2018;WA;Fog;Severe;3;0.024;1;1;25;4
3/4/2018;1.6;5305.01;461.71;2076.61;0;2766.69;755.97;2010.72;0;organic;2018;WA;Rain;Light;3;0.024;4;1;25;1
3/4/2018;1.6;5305.01;461.71;2076.61;0;2766.69;755.97;2010.72;0;organic;2018;WA;Rain;Moderate;3;0.024;4;1;25;2
3/25/2018;1.19;450658.34;205952.19;73267.19;4313.11;167125.85;132488.4;31527.74;3109.71;conventional;2018;SC;Rain;Light;3;0.024;4;0;21;1
3/25/2018;1.19;450658.34;205952.19;73267.19;4313.11;167125.85;132488.4;31527.74;3109.71;conventional;2018;SC;Rain;Moderate;3;0.024;4;0;21;2
3/25/2018;1.38;16025.2;163.55;4234.24;81.45;11545.96;9882.44;1663.52;0;organic;2018;SC;Rain;Light;3;0.024;4;1;21;1
3/25/2018;1.38;16025.2;163.55;4234.24;81.45;11545.96;9882.44;1663.52;0;organic;2018;SC;Rain;Moderate;3;0.024;4;1;21;2
3/18/2018;1.06;542846.79;230046.31;78736.72;3687.24;230376.52;185198.74;41852.22;3325.56;conventional;2018;SC;Rain;Light;3;0.024;4;0;21;1
3/18/2018;1.06;542846.79;230046.31;78736.72;3687.24;230376.52;185198.74;41852.22;3325.56;conventional;2018;SC;Rain;Moderate;3;0.024;4;0;21;2
3/18/2018;1.06;542846.79;230046.31;78736.72;3687.24;230376.52;185198.74;41852.22;3325.56;conventional;2018;SC;Fog;Severe;3;0.024;1;0;21;4
3/18/2018;1.35;16296.42;135.34;4345.05;111.34;11704.69;10661.48;1043.21;0;organic;2018;SC;Rain;Light;3;0.024;4;1;21;1
3/18/2018;1.35;16296.42;135.34;4345.05;111.34;11704.69;10661.48;1043.21;0;organic;2018;SC;Rain;Moderate;3;0.024;4;1;21;2
3/18/2018;1.35;16296.42;135.34;4345.05;111.34;11704.69;10661.48;1043.21;0;organic;2018;SC;Fog;Severe;3;0.024;1;1;21;4
3/11/2018;1.13;482065.76;217013.42;79944.64;4374.67;180733.03;141288.83;36165.79;3278.41;conventional;2018;SC;Rain;Light;3;0.024;4;0;21;1
3/11/2018;1.13;482065.76;217013.42;79944.64;4374.67;180733.03;141288.83;36165.79;3278.41;conventional;2018;SC;Fog;Severe;3;0.024;1;0;21;4
3/11/2018;1.36;17561.89;181.68;4942.56;99.85;12337.8;11957.7;380.1;0;organic;2018;SC;Rain;Light;3;0.024;4;1;21;1
3/11/2018;1.36;17561.89;181.68;4942.56;99.85;12337.8;11957.7;380.1;0;organic;2018;SC;Fog;Severe;3;0.024;1;1;21;4
3/4/2018;1.16;457398.25;213096.65;71897.89;3953.91;168449.8;119609.41;45130.39;3710;conventional;2018;SC;Rain;Light;3;0.024;4;0;21;1
3/4/2018;1.16;457398.25;213096.65;71897.89;3953.91;168449.8;119609.41;45130.39;3710;conventional;2018;SC;Fog;Moderate;3;0.024;1;0;21;2
3/4/2018;1.44;16468.01;206.2;5412.8;71.81;10777.2;9893.94;883.26;0;organic;2018;SC;Rain;Light;3;0.024;4;1;21;1
3/4/2018;1.44;16468.01;206.2;5412.8;71.81;10777.2;9893.94;883.26;0;organic;2018;SC;Fog;Moderate;3;0.024;1;1;21;2
3/25/2018;1.25;165209.29;80921.04;7515.78;518.71;76253.76;65742.81;10499.14;11.81;conventional;2018;MO;Fog;Moderate;3;0.024;1;0;15;2
3/25/2018;1.25;165209.29;80921.04;7515.78;518.71;76253.76;65742.81;10499.14;11.81;conventional;2018;MO;Rain;Light;3;0.024;4;0;15;1
3/25/2018;1.82;8210.37;1426.49;2452.5;0;4331.38;3427.78;903.6;0;organic;2018;MO;Fog;Moderate;3;0.024;1;1;15;2
3/25/2018;1.82;8210.37;1426.49;2452.5;0;4331.38;3427.78;903.6;0;organic;2018;MO;Rain;Light;3;0.024;4;1;15;1
3/18/2018;1.07;191261.08;90217.1;6557.08;418.97;94067.93;85441.83;8175.36;450.74;conventional;2018;MO;Fog;Moderate;3;0.024;1;0;15;2
3/18/2018;1.07;191261.08;90217.1;6557.08;418.97;94067.93;85441.83;8175.36;450.74;conventional;2018;MO;Rain;Light;3;0.024;4;0;15;1
3/18/2018;1.8;7105.79;1052.26;2821.98;7.09;3224.46;3207.79;16.67;0;organic;2018;MO;Fog;Moderate;3;0.024;1;1;15;2
3/18/2018;1.8;7105.79;1052.26;2821.98;7.09;3224.46;3207.79;16.67;0;organic;2018;MO;Rain;Light;3;0.024;4;1;15;1
3/11/2018;1.02;249444.49;119801;6013.84;404.77;123224.88;99130.17;19950.02;4144.69;conventional;2018;MO;Fog;Moderate;3;0.024;1;0;15;2
3/11/2018;1.02;249444.49;119801;6013.84;404.77;123224.88;99130.17;19950.02;4144.69;conventional;2018;MO;Rain;Light;3;0.024;4;0;15;1
3/11/2018;1.02;249444.49;119801;6013.84;404.77;123224.88;99130.17;19950.02;4144.69;conventional;2018;MO;Snow;Light;3;0.024;5;0;15;1
3/11/2018;1.02;249444.49;119801;6013.84;404.77;123224.88;99130.17;19950.02;4144.69;conventional;2018;MO;Snow;Moderate;3;0.024;5;0;15;2
3/11/2018;1.02;249444.49;119801;6013.84;404.77;123224.88;99130.17;19950.02;4144.69;conventional;2018;MO;Fog;Severe;3;0.024;1;0;15;4
3/11/2018;1.02;249444.49;119801;6013.84;404.77;123224.88;99130.17;19950.02;4144.69;conventional;2018;MO;Snow;Heavy;3;0.024;5;0;15;0
3/11/2018;1.71;8092.62;1127.67;2916.23;0;4048.72;4022.23;26.49;0;organic;2018;MO;Fog;Moderate;3;0.024;1;1;15;2
3/11/2018;1.71;8092.62;1127.67;2916.23;0;4048.72;4022.23;26.49;0;organic;2018;MO;Rain;Light;3;0.024;4;1;15;1
3/11/2018;1.71;8092.62;1127.67;2916.23;0;4048.72;4022.23;26.49;0;organic;2018;MO;Snow;Light;3;0.024;5;1;15;1
3/11/2018;1.71;8092.62;1127.67;2916.23;0;4048.72;4022.23;26.49;0;organic;2018;MO;Snow;Moderate;3;0.024;5;1;15;2
3/11/2018;1.71;8092.62;1127.67;2916.23;0;4048.72;4022.23;26.49;0;organic;2018;MO;Fog;Severe;3;0.024;1;1;15;4
3/11/2018;1.71;8092.62;1127.67;2916.23;0;4048.72;4022.23;26.49;0;organic;2018;MO;Snow;Heavy;3;0.024;5;1;15;0
3/4/2018;1.32;172050.58;67717.05;9189.29;437.35;94706.89;69210.53;16517.88;8978.48;conventional;2018;MO;Rain;Light;3;0.024;4;0;15;1
3/4/2018;1.76;6858.14;982.72;2294.52;0;3580.9;3054.45;526.45;0;organic;2018;MO;Rain;Light;3;0.024;4;1;15;1
2/25/2018;1.28;104278.89;10368.77;59723.32;48;34138.8;30126.31;3702.49;310;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/25/2018;1.28;104278.89;10368.77;59723.32;48;34138.8;30126.31;3702.49;310;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/25/2018;1.28;104278.89;10368.77;59723.32;48;34138.8;30126.31;3702.49;310;conventional;2018;NY;Rain;Moderate;2;0.022;4;0;18;2
2/25/2018;1.28;104278.89;10368.77;59723.32;48;34138.8;30126.31;3702.49;310;conventional;2018;NY;Snow;Heavy;2;0.022;5;0;18;0
2/25/2018;1.28;104278.89;10368.77;59723.32;48;34138.8;30126.31;3702.49;310;conventional;2018;NY;Snow;Moderate;2;0.022;5;0;18;2
2/25/2018;1.28;104278.89;10368.77;59723.32;48;34138.8;30126.31;3702.49;310;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/25/2018;1.3;1615325.14;76602.52;841320.18;852.11;696550.33;632625.27;61658.39;2266.67;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/25/2018;1.3;1615325.14;76602.52;841320.18;852.11;696550.33;632625.27;61658.39;2266.67;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/25/2018;1.3;1615325.14;76602.52;841320.18;852.11;696550.33;632625.27;61658.39;2266.67;conventional;2018;NY;Rain;Moderate;2;0.022;4;0;18;2
2/25/2018;1.3;1615325.14;76602.52;841320.18;852.11;696550.33;632625.27;61658.39;2266.67;conventional;2018;NY;Snow;Heavy;2;0.022;5;0;18;0
2/25/2018;1.3;1615325.14;76602.52;841320.18;852.11;696550.33;632625.27;61658.39;2266.67;conventional;2018;NY;Snow;Moderate;2;0.022;5;0;18;2
2/25/2018;1.3;1615325.14;76602.52;841320.18;852.11;696550.33;632625.27;61658.39;2266.67;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/25/2018;1.24;68888.16;7676.62;31987.77;94.31;29129.46;20766.25;8363.21;0;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/25/2018;1.24;68888.16;7676.62;31987.77;94.31;29129.46;20766.25;8363.21;0;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/25/2018;1.24;68888.16;7676.62;31987.77;94.31;29129.46;20766.25;8363.21;0;conventional;2018;NY;Rain;Moderate;2;0.022;4;0;18;2
2/25/2018;1.24;68888.16;7676.62;31987.77;94.31;29129.46;20766.25;8363.21;0;conventional;2018;NY;Snow;Heavy;2;0.022;5;0;18;0
2/25/2018;1.24;68888.16;7676.62;31987.77;94.31;29129.46;20766.25;8363.21;0;conventional;2018;NY;Snow;Moderate;2;0.022;5;0;18;2
2/25/2018;1.24;68888.16;7676.62;31987.77;94.31;29129.46;20766.25;8363.21;0;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/25/2018;1.56;5356.63;816.56;532.59;0;4007.48;4007.48;0;0;organic;2018;NY;Rain;Light;2;0.022;4;1;18;1
2/25/2018;1.56;5356.63;816.56;532.59;0;4007.48;4007.48;0;0;organic;2018;NY;Fog;Severe;2;0.022;1;1;18;4
2/25/2018;1.56;5356.63;816.56;532.59;0;4007.48;4007.48;0;0;organic;2018;NY;Rain;Moderate;2;0.022;4;1;18;2
2/25/2018;1.56;5356.63;816.56;532.59;0;4007.48;4007.48;0;0;organic;2018;NY;Snow;Heavy;2;0.022;5;1;18;0
2/25/2018;1.56;5356.63;816.56;532.59;0;4007.48;4007.48;0;0;organic;2018;NY;Snow;Moderate;2;0.022;5;1;18;2
2/25/2018;1.56;5356.63;816.56;532.59;0;4007.48;4007.48;0;0;organic;2018;NY;Snow;Light;2;0.022;5;1;18;1
2/25/2018;1.72;112128.84;12369.59;43197.79;217.92;56343.54;56343.54;0;0;organic;2018;NY;Rain;Light;2;0.022;4;1;18;1
2/25/2018;1.72;112128.84;12369.59;43197.79;217.92;56343.54;56343.54;0;0;organic;2018;NY;Fog;Severe;2;0.022;1;1;18;4
2/25/2018;1.72;112128.84;12369.59;43197.79;217.92;56343.54;56343.54;0;0;organic;2018;NY;Rain;Moderate;2;0.022;4;1;18;2
2/25/2018;1.72;112128.84;12369.59;43197.79;217.92;56343.54;56343.54;0;0;organic;2018;NY;Snow;Heavy;2;0.022;5;1;18;0
2/25/2018;1.72;112128.84;12369.59;43197.79;217.92;56343.54;56343.54;0;0;organic;2018;NY;Snow;Moderate;2;0.022;5;1;18;2
2/25/2018;1.72;112128.84;12369.59;43197.79;217.92;56343.54;56343.54;0;0;organic;2018;NY;Snow;Light;2;0.022;5;1;18;1
2/25/2018;1.3;4162.96;154.36;133.07;0;3875.53;1645.95;2229.58;0;organic;2018;NY;Rain;Light;2;0.022;4;1;18;1
2/25/2018;1.3;4162.96;154.36;133.07;0;3875.53;1645.95;2229.58;0;organic;2018;NY;Fog;Severe;2;0.022;1;1;18;4
2/25/2018;1.3;4162.96;154.36;133.07;0;3875.53;1645.95;2229.58;0;organic;2018;NY;Rain;Moderate;2;0.022;4;1;18;2
2/25/2018;1.3;4162.96;154.36;133.07;0;3875.53;1645.95;2229.58;0;organic;2018;NY;Snow;Heavy;2;0.022;5;1;18;0
2/25/2018;1.3;4162.96;154.36;133.07;0;3875.53;1645.95;2229.58;0;organic;2018;NY;Snow;Moderate;2;0.022;5;1;18;2
2/25/2018;1.3;4162.96;154.36;133.07;0;3875.53;1645.95;2229.58;0;organic;2018;NY;Snow;Light;2;0.022;5;1;18;1
2/18/2018;1.43;85630.24;5499.73;61661.76;75;18393.75;15677.67;2336.08;380;conventional;2018;NY;Snow;Moderate;2;0.022;5;0;18;2
2/18/2018;1.43;85630.24;5499.73;61661.76;75;18393.75;15677.67;2336.08;380;conventional;2018;NY;Snow;Heavy;2;0.022;5;0;18;0
2/18/2018;1.43;85630.24;5499.73;61661.76;75;18393.75;15677.67;2336.08;380;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/18/2018;1.43;85630.24;5499.73;61661.76;75;18393.75;15677.67;2336.08;380;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/18/2018;1.43;85630.24;5499.73;61661.76;75;18393.75;15677.67;2336.08;380;conventional;2018;NY;Cold;Severe;2;0.022;0;0;18;4
2/18/2018;1.43;85630.24;5499.73;61661.76;75;18393.75;15677.67;2336.08;380;conventional;2018;NY;Fog;Moderate;2;0.022;1;0;18;2
2/18/2018;1.43;85630.24;5499.73;61661.76;75;18393.75;15677.67;2336.08;380;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/18/2018;1.24;1413687.38;87283.86;909950.56;885.94;415567.02;392965.43;20809.09;1792.5;conventional;2018;NY;Snow;Moderate;2;0.022;5;0;18;2
2/18/2018;1.24;1413687.38;87283.86;909950.56;885.94;415567.02;392965.43;20809.09;1792.5;conventional;2018;NY;Snow;Heavy;2;0.022;5;0;18;0
2/18/2018;1.24;1413687.38;87283.86;909950.56;885.94;415567.02;392965.43;20809.09;1792.5;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/18/2018;1.24;1413687.38;87283.86;909950.56;885.94;415567.02;392965.43;20809.09;1792.5;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/18/2018;1.24;1413687.38;87283.86;909950.56;885.94;415567.02;392965.43;20809.09;1792.5;conventional;2018;NY;Cold;Severe;2;0.022;0;0;18;4
2/18/2018;1.24;1413687.38;87283.86;909950.56;885.94;415567.02;392965.43;20809.09;1792.5;conventional;2018;NY;Fog;Moderate;2;0.022;1;0;18;2
2/18/2018;1.24;1413687.38;87283.86;909950.56;885.94;415567.02;392965.43;20809.09;1792.5;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/18/2018;1.3;65757.32;5423.11;33613.93;74.65;26645.63;16019.89;10625.74;0;conventional;2018;NY;Snow;Moderate;2;0.022;5;0;18;2
2/18/2018;1.3;65757.32;5423.11;33613.93;74.65;26645.63;16019.89;10625.74;0;conventional;2018;NY;Snow;Heavy;2;0.022;5;0;18;0
2/18/2018;1.3;65757.32;5423.11;33613.93;74.65;26645.63;16019.89;10625.74;0;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/18/2018;1.3;65757.32;5423.11;33613.93;74.65;26645.63;16019.89;10625.74;0;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/18/2018;1.3;65757.32;5423.11;33613.93;74.65;26645.63;16019.89;10625.74;0;conventional;2018;NY;Cold;Severe;2;0.022;0;0;18;4
2/18/2018;1.3;65757.32;5423.11;33613.93;74.65;26645.63;16019.89;10625.74;0;conventional;2018;NY;Fog;Moderate;2;0.022;1;0;18;2
2/18/2018;1.3;65757.32;5423.11;33613.93;74.65;26645.63;16019.89;10625.74;0;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/18/2018;1.43;7566.17;4314.3;251.85;0;3000.02;3000.02;0;0;organic;2018;NY;Snow;Moderate;2;0.022;5;1;18;2
2/18/2018;1.43;7566.17;4314.3;251.85;0;3000.02;3000.02;0;0;organic;2018;NY;Snow;Heavy;2;0.022;5;1;18;0
2/18/2018;1.43;7566.17;4314.3;251.85;0;3000.02;3000.02;0;0;organic;2018;NY;Snow;Light;2;0.022;5;1;18;1
2/18/2018;1.43;7566.17;4314.3;251.85;0;3000.02;3000.02;0;0;organic;2018;NY;Fog;Severe;2;0.022;1;1;18;4
2/18/2018;1.43;7566.17;4314.3;251.85;0;3000.02;3000.02;0;0;organic;2018;NY;Cold;Severe;2;0.022;0;1;18;4
2/18/2018;1.43;7566.17;4314.3;251.85;0;3000.02;3000.02;0;0;organic;2018;NY;Fog;Moderate;2;0.022;1;1;18;2
2/18/2018;1.43;7566.17;4314.3;251.85;0;3000.02;3000.02;0;0;organic;2018;NY;Rain;Light;2;0.022;4;1;18;1
2/18/2018;1.36;495083.69;107369.04;329956.5;956.38;56801.77;55583.56;1218.21;0;organic;2018;NY;Snow;Moderate;2;0.022;5;1;18;2
2/18/2018;1.36;495083.69;107369.04;329956.5;956.38;56801.77;55583.56;1218.21;0;organic;2018;NY;Snow;Heavy;2;0.022;5;1;18;0
2/18/2018;1.36;495083.69;107369.04;329956.5;956.38;56801.77;55583.56;1218.21;0;organic;2018;NY;Snow;Light;2;0.022;5;1;18;1
2/18/2018;1.36;495083.69;107369.04;329956.5;956.38;56801.77;55583.56;1218.21;0;organic;2018;NY;Fog;Severe;2;0.022;1;1;18;4
2/18/2018;1.36;495083.69;107369.04;329956.5;956.38;56801.77;55583.56;1218.21;0;organic;2018;NY;Cold;Severe;2;0.022;0;1;18;4
2/18/2018;1.36;495083.69;107369.04;329956.5;956.38;56801.77;55583.56;1218.21;0;organic;2018;NY;Fog;Moderate;2;0.022;1;1;18;2
2/18/2018;1.36;495083.69;107369.04;329956.5;956.38;56801.77;55583.56;1218.21;0;organic;2018;NY;Rain;Light;2;0.022;4;1;18;1
2/18/2018;1.3;5092.83;310.36;84.43;0;4698.04;2136.41;2561.63;0;organic;2018;NY;Snow;Moderate;2;0.022;5;1;18;2
2/18/2018;1.3;5092.83;310.36;84.43;0;4698.04;2136.41;2561.63;0;organic;2018;NY;Snow;Heavy;2;0.022;5;1;18;0
2/18/2018;1.3;5092.83;310.36;84.43;0;4698.04;2136.41;2561.63;0;organic;2018;NY;Snow;Light;2;0.022;5;1;18;1
2/18/2018;1.3;5092.83;310.36;84.43;0;4698.04;2136.41;2561.63;0;organic;2018;NY;Fog;Severe;2;0.022;1;1;18;4
2/18/2018;1.3;5092.83;310.36;84.43;0;4698.04;2136.41;2561.63;0;organic;2018;NY;Cold;Severe;2;0.022;0;1;18;4
2/18/2018;1.3;5092.83;310.36;84.43;0;4698.04;2136.41;2561.63;0;organic;2018;NY;Fog;Moderate;2;0.022;1;1;18;2
2/18/2018;1.3;5092.83;310.36;84.43;0;4698.04;2136.41;2561.63;0;organic;2018;NY;Rain;Light;2;0.022;4;1;18;1
2/11/2018;1.45;121804.36;8183.48;95548.47;61;18011.41;13264.91;4295.39;451.11;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/11/2018;1.45;121804.36;8183.48;95548.47;61;18011.41;13264.91;4295.39;451.11;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/11/2018;1.45;121804.36;8183.48;95548.47;61;18011.41;13264.91;4295.39;451.11;conventional;2018;NY;Rain;Moderate;2;0.022;4;0;18;2
2/11/2018;1.45;121804.36;8183.48;95548.47;61;18011.41;13264.91;4295.39;451.11;conventional;2018;NY;Cold;Severe;2;0.022;0;0;18;4
2/11/2018;1.45;121804.36;8183.48;95548.47;61;18011.41;13264.91;4295.39;451.11;conventional;2018;NY;Precipitation;UNK;2;0.022;3;0;18;5
2/11/2018;1.45;121804.36;8183.48;95548.47;61;18011.41;13264.91;4295.39;451.11;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/11/2018;1.45;121804.36;8183.48;95548.47;61;18011.41;13264.91;4295.39;451.11;conventional;2018;NY;Rain;Heavy;2;0.022;4;0;18;0
2/11/2018;1.45;121804.36;8183.48;95548.47;61;18011.41;13264.91;4295.39;451.11;conventional;2018;NY;Fog;Moderate;2;0.022;1;0;18;2
2/11/2018;1.27;2051389.99;169218.18;1319012.42;1222.29;561937.1;539237.71;21409.81;1289.58;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/11/2018;1.27;2051389.99;169218.18;1319012.42;1222.29;561937.1;539237.71;21409.81;1289.58;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/11/2018;1.27;2051389.99;169218.18;1319012.42;1222.29;561937.1;539237.71;21409.81;1289.58;conventional;2018;NY;Rain;Moderate;2;0.022;4;0;18;2
2/11/2018;1.27;2051389.99;169218.18;1319012.42;1222.29;561937.1;539237.71;21409.81;1289.58;conventional;2018;NY;Cold;Severe;2;0.022;0;0;18;4
2/11/2018;1.27;2051389.99;169218.18;1319012.42;1222.29;561937.1;539237.71;21409.81;1289.58;conventional;2018;NY;Precipitation;UNK;2;0.022;3;0;18;5
2/11/2018;1.27;2051389.99;169218.18;1319012.42;1222.29;561937.1;539237.71;21409.81;1289.58;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/11/2018;1.27;2051389.99;169218.18;1319012.42;1222.29;561937.1;539237.71;21409.81;1289.58;conventional;2018;NY;Rain;Heavy;2;0.022;4;0;18;0
2/11/2018;1.27;2051389.99;169218.18;1319012.42;1222.29;561937.1;539237.71;21409.81;1289.58;conventional;2018;NY;Fog;Moderate;2;0.022;1;0;18;2
2/11/2018;1.3;78222.88;8860.55;46499.73;87.27;22775.33;12967.57;9807.76;0;conventional;2018;NY;Rain;Light;2;0.022;4;0;18;1
2/11/2018;1.3;78222.88;8860.55;46499.73;87.27;22775.33;12967.57;9807.76;0;conventional;2018;NY;Fog;Severe;2;0.022;1;0;18;4
2/11/2018;1.3;78222.88;8860.55;46499.73;87.27;22775.33;12967.57;9807.76;0;conventional;2018;NY;Rain;Moderate;2;0.022;4;0;18;2
2/11/2018;1.3;78222.88;8860.55;46499.73;87.27;22775.33;12967.57;9807.76;0;conventional;2018;NY;Cold;Severe;2;0.022;0;0;18;4
2/11/2018;1.3;78222.88;8860.55;46499.73;87.27;22775.33;12967.57;9807.76;0;conventional;2018;NY;Precipitation;UNK;2;0.022;3;0;18;5
2/11/2018;1.3;78222.88;8860.55;46499.73;87.27;22775.33;12967.57;9807.76;0;conventional;2018;NY;Snow;Light;2;0.022;5;0;18;1
2/11/2018;1.3;78222.88;8860.55;46499.73;87.27;22775.33;12967.57;9807.76;0;conventional;2018;NY;Rain;Heavy;2;0.022;4;0;18;0
2/11/2018;1.3;78222.88;8860.55;46499.73;87.27;22775.33;12967.57;9807.76;0;conventional;2018;NY;Fog;Moderate;2;0.022;1;0;18;2
2/11/2018;1.43;3817.93;59.18;289.85;0;3468.9;3468.9;0;0;organic;2018;NY;Rain;Light;2;0.022;4;1;18;1
2/11/2018;1.43;3817.93;59.18;289.85;0;3468.9;3468.9;0;0;organic;2018;NY;Fog;Severe;2;0.022;1;1;18;4
2/11/2018;1.43;3817.93;59.18;289.85;0;3468.9;3468.9;0;0;organic;2018;NY;Rain;Moderate;2;0.022;4;1;18;2
2/11/2018;1.43;3817.93;59.18;289.85;0;3468.9;3468.9;0;0;organic;2018;NY;Cold;Severe;2;0.022;0;1;18;4
2/11/2018;1.43;3817.93;59.18;289.85;0;3468.9;3468.9;0;0;organic;2018;NY;Precipitation;UNK;2;0.022;3;1;18;5
2/11/2018;1.43;3817.93;59.18;289.85;0;3468.9;3468.9;0;0;organic;2018;NY;Snow;Light;2;0.022;5;1;18;1
